Year,Symbol,Name,Sector,Industry,Country,Market_Cap,IPO_Year
2025,TGI,Triumph Group Inc. Common Stock,Industrials,Aerospace,United States,1970805287.0,1996.0
2025,TGLS,Tecnoglass Inc. Ordinary Shares,Consumer Discretionary,Electronic Components,Colombia,3380572683.0,2022.0
2025,TGNA,TEGNA Inc,Industrials,Broadcasting,United States,2924535444.0,
2025,TGT,Target Corporation Common Stock,Consumer Discretionary,Department/Specialty Retail Stores,United States,48523449181.0,
2025,TGTX,TG Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,6314237115.0,
2025,TH,Target Hospitality Corp. Common Stock,Consumer Discretionary,Hotels/Resorts,United States,667725563.0,2018.0
2025,THC,Tenet Healthcare Corporation Common Stock,Health Care,Hospital/Nursing Management,United States,12788067240.0,
2025,THFF,First Financial Corporation Common Stock,Finance,Major Banks,United States,594452473.0,
2025,THG,Hanover Insurance Group Inc,Finance,Property-Casualty Insurers,United States,6273137864.0,
2025,THO,Thor Industries Inc. Common Stock,Industrials,Homebuilding,United States,4300444401.0,
2025,THR,Thermon Group Holdings Inc. Common Stock,Energy,Industrial Machinery/Components,United States,975328945.0,2011.0
2025,THRD,Third Harmonic Bio Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,157253861.0,2022.0
2025,THRM,Gentherm Inc Common Stock,Consumer Discretionary,Auto Parts:O.E.M.,United States,1734768128.0,
2025,THRY,Thryv Holdings Inc. Common Stock,Consumer Discretionary,Advertising,United States,626279392.0,
2025,THS,Treehouse Foods Inc. Common Stock,Consumer Staples,Packaged Foods,United States,1374978000.0,
2025,TIGO,Millicom International Cellular S.A. Common Stock,Telecommunications,Telecommunications Equipment,Luxembourg,5228285746.0,
2025,TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,Finance,Investment Bankers/Brokers/Service,China,1520963226.0,2019.0
2025,TILE,Interface Inc. Common Stock,Consumer Discretionary,Home Furnishings,United States,1188419755.0,
2025,TIPT,Tiptree Inc. Common Stock,Finance,Property-Casualty Insurers,United States,886023039.0,
2025,TITN,Titan Machinery Inc. Common Stock,Consumer Discretionary,Other Specialty Stores,United States,417881254.0,2007.0
2025,TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,Technology,EDP Services,,765772204.0,2021.0
2025,TJX,TJX Companies Inc. (The) Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores,United States,135539733557.0,
2025,TK,Teekay Corporation Ltd. Common Stock,Consumer Discretionary,Marine Transportation,Bermuda,554702532.0,
2025,TKO,TKO Group Holdings Inc. Class A Common Stock,Consumer Discretionary,Services-Misc. Amusement & Recreation,United States,25997407283.0,2023.0
2025,TKR,Timken Company (The) Common Stock,Industrials,Metal Fabrications,United States,5165382866.0,
2025,TLN,Talen Energy Corporation Common Stock,Utilities,Electric Utilities: Central,United States,9320615729.0,
2025,TLRY,Tilray Brands Inc. Common Stock ,Health Care, Medicinal Chemicals and Botanical Products ,United States,669485809.0,2018.0
2025,TLYS,Tilly's Inc. Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores,United States,69952424.0,2012.0
2025,TMCI,Treace Medical Concepts Inc. Common Stock,Health Care,Medical/Dental Instruments,United States,524118728.0,2021.0
2025,TMDX,TransMedics Group Inc. Common Stock,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,United States,2371176850.0,2019.0
2025,TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,Consumer Discretionary,Broadcasting,United States,25294976911.0,2018.0
2025,TMHC,Taylor Morrison Home Corporation Common Stock,Consumer Discretionary,Homebuilding,United States,6233467531.0,2013.0
2025,TMO,Thermo Fisher Scientific Inc Common Stock,Industrials,Industrial Machinery/Components,United States,193037001606.0,
2025,TMP,Tompkins Financial Corporation Common Stock,Finance,Major Banks,United States,932466181.0,1997.0
2025,TMUS,T-Mobile US Inc. Common Stock,Telecommunications,Telecommunications Equipment,United States,306307335723.0,
2025,TNC,Tennant Company Common Stock,Industrials,Industrial Machinery/Components,United States,1551572885.0,
2025,TNDM,Tandem Diabetes Care Inc. Common Stock,Health Care,Medical/Dental Instruments,United States,1316835518.0,2013.0
2025,TNET,TriNet Group Inc. Common Stock,Consumer Discretionary,Business Services,United States,4006778876.0,2014.0
2025,TNGX,Tango Therapeutics Inc.,Health Care,Biotechnology: Pharmaceutical Preparations,United States,174053703.0,2020.0
2025,TNK,Teekay Tankers Ltd.,Consumer Discretionary,Marine Transportation,Bermuda,1312367887.0,2007.0
2025,TNL,Travel   Leisure Co. Common  Stock,Consumer Discretionary,Hotels/Resorts,United States,3150732078.0,
2025,TNYA,Tenaya Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,60589675.0,2021.0
2025,TOL,Toll Brothers Inc. Common Stock,Consumer Discretionary,Homebuilding,United States,10819739970.0,
2025,TOST,Toast Inc. Class A Common Stock,Technology,EDP Services,United States,20337750000.0,2021.0
2025,TOWN,TowneBank Common Stock,Finance,Major Banks,United States,2622052976.0,
2025,TPB,Turning Point Brands Inc. Common Stock,Consumer Discretionary,Tobacco,United States,1046724961.0,2016.0
2025,TPC,Tutor Perini Corporation Common Stock,Consumer Discretionary,General Bldg Contractors - Nonresidential Bldgs,United States,1269104685.0,1970.0
2025,TPG,TPG Inc. Class A Common Stock,Finance,Investment Managers,United States,18303576645.0,2022.0
2025,TPH,Tri Pointe Homes Inc. Common Stock,Consumer Discretionary,Homebuilding,United States,2999995309.0,2013.0
2025,TPIC,TPI Composites Inc. Common Stock,Industrials,Industrial Machinery/Components,United States,40529657.0,2016.0
2025,TPL,Texas Pacific Land Corporation Common Stock,Energy,Oil & Gas Production,United States,30613682304.0,
2025,TPR,Tapestry Inc. Common Stock,Consumer Discretionary,Apparel,United States,15060375806.0,
2025,TR,Tootsie Roll Industries Inc. Common Stock,Consumer Staples,Specialty Foods,United States,2284567876.0,
2025,TRC,Tejon Ranch Co Common Stock,Finance,Real Estate,United States,442319209.0,2000.0
2025,TRDA,Entrada Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,374442515.0,2021.0
2025,TREE,LendingTree Inc. Common Stock,Finance,Finance: Consumer Services,United States,707986753.0,
2025,TREX,Trex Company Inc. Common Stock,Basic Materials,Forest Products,United States,6356723251.0,
2025,TRGP,Targa Resources Inc. Common Stock,Utilities,Natural Gas Distribution,United States,43405427303.0,2010.0
2025,TRI,Thomson Reuters Corporation Common Shares,Consumer Discretionary,Publishing,United States,77691586400.0,
2025,TRIP,TripAdvisor Inc. Common Stock,Technology,Computer Software: Programming Data Processing,United States,2060803782.0,
2025,TRMB,Trimble Inc. Common Stock,Industrials,Industrial Machinery/Components,United States,16708943831.0,1990.0
2025,TRMD,TORM plc Class A Common Stock,Consumer Discretionary,Marine Transportation,United Kingdom,1659415375.0,
2025,TRMK,Trustmark Corporation Common Stock,Finance,Major Banks,United States,2135899276.0,
2025,TRML,Tourmaline Bio Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,429717227.0,2021.0
2025,TRN,Trinity Industries Inc. Common Stock,Industrials,Railroads,United States,2371892339.0,
2025,TRNO,Terreno Realty Corporation Common Stock,Finance,Real Estate,United States,6294972443.0,2010.0
2025,TRNS,Transcat Inc. Common Stock,Industrials,Electrical Products,United States,678939647.0,
2025,TROW,T. Rowe Price Group Inc. Common Stock,Finance,Investment Bankers/Brokers/Service,United States,21083485635.0,1986.0
2025,TROX,Tronox Holdings plc Ordinary Shares (UK),Industrials,Major Chemicals,United States,1148209667.0,
2025,TRP,TC Energy Corporation Common Stock,Utilities,Natural Gas Distribution,Canada,50167991557.0,
2025,TRS,TriMas Corporation Common Stock,Industrials,Industrial Specialties,United States,942341858.0,2007.0
2025,TRST,TrustCo Bank Corp NY Common Stock,Finance,Major Banks,United States,589041627.0,
2025,TRTX,TPG RE Finance Trust Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,677190873.0,2017.0
2025,TRU,TransUnion Common Stock,Finance,Finance: Consumer Services,United States,16521068000.0,2015.0
2025,TRUE,TrueCar Inc. Common Stock,Technology,Computer Software: Programming Data Processing,United States,143972456.0,2014.0
2025,TRUP,Trupanion Inc. Common Stock,Health Care,Medical Specialities,United States,1624418085.0,
2025,TRV,The Travelers Companies Inc. Common Stock,Finance,Property-Casualty Insurers,United States,59556538560.0,
2025,TRVG,trivago N.V. American Depositary Shares,Technology,EDP Services,Germany,1775259451.0,2016.0
2025,TRVI,Trevi Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,630851544.0,2019.0
2025,TSBK,Timberland Bancorp Inc. Common Stock,Finance,Banks,United States,246380379.0,
2025,TSCO,Tractor Supply Company Common Stock,Consumer Discretionary,RETAIL: Building Materials,United States,28788656686.0,1994.0
2025,TSE,Trinseo PLC Ordinary Shares ,Industrials,Major Chemicals,United States,138022973.0,2014.0
2025,TSEM,Tower Semiconductor Ltd. Ordinary Shares,Technology,Semiconductors,Israel,4070593214.0,1994.0
2025,TSLA,Tesla Inc. Common Stock,Consumer Discretionary,Auto Manufacturing,United States,878527298316.0,2010.0
2025,TSN,Tyson Foods Inc. Common Stock,Consumer Staples,Meat/Poultry/Fish,United States,22219404988.0,
2025,TSQ,Townsquare Media Inc. Class A Common Stock,Consumer Discretionary,Broadcasting,United States,133950535.0,2014.0
2025,TSVT,2seventy bio Inc. Common Stock ,Health Care,Biotechnology: Pharmaceutical Preparations,United States,259074996.0,
2025,TT,Trane Technologies plc,Industrials,Auto Parts:O.E.M.,Ireland,77739248122.0,
2025,TTC,Toro Company (The) Common Stock,Consumer Discretionary,Tools/Hardware,United States,7471531566.0,
2025,TTD,The Trade Desk Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,United States,28406030774.0,2016.0
2025,TTEC,TTEC Holdings Inc. Common Stock,Consumer Discretionary,Professional Services,United States,163331840.0,1996.0
2025,TTEK,Tetra Tech Inc. Common Stock,Consumer Discretionary,Military/Government/Technical,United States,7907064567.0,1991.0
2025,TTGT,TechTarget Inc. Common Stock,Telecommunications,Telecommunications Equipment,United States,1078958601.0,
2025,TTI,Tetra Technologies Inc. Common Stock,Energy,Oil & Gas Production,United States,496478096.0,
2025,TTMI,TTM Technologies Inc. Common Stock,Technology,Electrical Products,United States,2199420149.0,2000.0
2025,TTSH,Tile Shop Holdings Inc. Common Stock,Consumer Discretionary,Home Furnishings,United States,292509232.0,
2025,TTWO,Take-Two Interactive Software Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,37821264839.0,1997.0
2025,TU,Telus Corporation Ordinary Shares,Telecommunications,Telecommunications Equipment,Canada,21435000000.0,
2025,TUSK,Mammoth Energy Services Inc. Common Stock,Energy,Oilfield Services/Equipment,United States,108767854.0,2016.0
2025,TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,Technology,Computer Software: Prepackaged Software,China,1970852615.0,2021.0
2025,TVTX,Travere Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,1807630256.0,
2025,TW,Tradeweb Markets Inc. Class A Common Stock,Finance,Investment Bankers/Brokers/Service,United States,34542325558.0,2019.0
2025,TWI,Titan International Inc. (DE) Common Stock,Industrials,Steel/Iron Ore,United States,566251482.0,
2025,TWLO,Twilio Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,United States,15541153661.0,2016.0
2025,TWO,Two Harbors Investment Corp,Real Estate,Real Estate Investment Trusts,United States,1401176488.0,
2025,TWST,Twist Bioscience Corporation Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,2480294484.0,2018.0
2025,TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),Industrials,Steel/Iron Ore,Luxembourg,6367065165.0,
2025,TXG,10x Genomics Inc. Class A Common Stock,Industrials,Biotechnology: Laboratory Analytical Instruments,United States,1150860324.0,2019.0
2025,TXN,Texas Instruments Incorporated Common Stock,Technology,Semiconductors,United States,164551787838.0,
2025,TXNM,TXNM Energy Inc. Common Stock,Utilities,Electric Utilities: Central,United States,4974879696.0,
2025,TXRH,Texas Roadhouse Inc. Common Stock,Consumer Discretionary,Restaurants,United States,11611585183.0,2004.0
2025,TXT,Textron Inc. Common Stock,Industrials,Aerospace,United States,13744077523.0,
2025,TYG,Tortoise Energy Infrastructure Corporation Common Stock,Finance,Investment Managers,United States,518863781.0,2004.0
2025,TYL,Tyler Technologies Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,24879181920.0,
2025,TYRA,Tyra Biosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,488824893.0,2021.0
2025,U,Unity Software Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,8840560450.0,2020.0
2025,UAA,Under Armour Inc. Class A Common Stock,Consumer Discretionary,Apparel,United States,2729596674.0,
2025,UAL,United Airlines Holdings Inc. Common Stock,Consumer Discretionary,Air Freight/Delivery Services,United States,24069278141.0,
2025,UBER,Uber Technologies Inc. Common Stock,Consumer Discretionary,Business Services,United States,156383203634.0,2019.0
2025,UBSI,United Bankshares Inc. Common Stock,Finance,Major Banks,United States,4992375549.0,
2025,UCB,United Community Banks Inc. Common Stock,Finance,Major Banks,United States,3410131111.0,2024.0
2025,UCTT,Ultra Clean Holdings Inc. Common Stock,Technology,Semiconductors,United States,1045715345.0,2004.0
2025,UDMY,Udemy Inc. Common Stock,Real Estate,Other Consumer Services,United States,1221846767.0,2021.0
2025,UDR,UDR Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,14639405801.0,
2025,UE,Urban Edge Properties Common Shares of Beneficial Interest,Finance,Real Estate,United States,2367429558.0,2015.0
2025,UEC,Uranium Energy Corp. Common Stock,Basic Materials,Other Metals and Minerals,Canada,2190818537.0,
2025,UFCS,United Fire Group Inc. Common Stock,Finance,Property-Casualty Insurers,United States,754337526.0,
2025,UFPI,UFP Industries Inc. Common Stock,Basic Materials,Forest Products,United States,6678361377.0,1993.0
2025,UFPT,UFP Technologies Inc. Common Stock,Health Care,Medical/Dental Instruments,United States,1560868385.0,1993.0
2025,UGI,UGI Corporation Common Stock,Utilities,Natural Gas Distribution,United States,7075940319.0,
2025,UHAL,U-Haul Holding Company Common Stock,Consumer Discretionary,Rental/Leasing Companies,United States,12745062200.0,2022.0
2025,UHG,United Homes Group Inc Class A Common Stock,Consumer Discretionary,Homebuilding,United States,176979212.0,2021.0
2025,UHS,Universal Health Services Inc. Common Stock,Health Care,Hospital/Nursing Management,United States,12124818583.0,
2025,UHT,Universal Health Realty Income Trust Common Stock,Real Estate,Real Estate Investment Trusts,United States,556517630.0,
2025,UI,Ubiquiti Inc. Common Stock,Technology,Radio And Television Broadcasting And Communications Equipment,United States,18727808335.0,
2025,UIS,Unisys Corporation New Common Stock,Technology,EDP Services,United States,323659167.0,
2025,ULCC,Frontier Group Holdings Inc. Common Stock,Consumer Discretionary,Air Freight/Delivery Services,United States,1161239702.0,2021.0
2025,ULH,Universal Logistics Holdings Inc. Common Stock,Industrials,Trucking Freight/Courier Services,United States,730832143.0,2005.0
2025,ULTA,Ulta Beauty Inc. Common Stock,Consumer Discretionary,Other Specialty Stores,United States,17173605723.0,2007.0
2025,UMBF,UMB Financial Corporation Common Stock,Finance,Major Banks,United States,7393410257.0,
2025,UMH,UMH Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,1526364253.0,1994.0
2025,UNF,Unifirst Corporation Common Stock,Consumer Discretionary,Other Consumer Services,United States,3304866372.0,
2025,UNFI,United Natural Foods Inc. Common Stock,Consumer Discretionary,Food Distributors,United States,1632336272.0,2019.0
2025,UNH,UnitedHealth Group Incorporated Common Stock (DE),Health Care,Medical Specialities,United States,471735444375.0,
2025,UNIT,Uniti Group Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,1182069507.0,
2025,UNM,Unum Group Common Stock,Finance,Accident &Health Insurance,United States,14476329210.0,
2025,UNP,Union Pacific Corporation Common Stock,Industrials,Railroads,United States,142593456617.0,
2025,UNTY,Unity Bancorp Inc. Common Stock,Finance,Major Banks,United States,423625986.0,
2025,UONE,Urban One Inc. Class A Common Stock,Consumer Discretionary,Broadcasting,United States,70420817.0,
2025,UONEK,Urban One Inc. Class D Common Stock,Consumer Discretionary,Broadcasting,United States,34970882.0,
2025,UPBD,Upbound Group Inc. Common Stock,Consumer Discretionary,Diversified Commercial Services,United States,1402283604.0,
2025,UPS,United Parcel Service Inc. Common Stock,Industrials,Trucking Freight/Courier Services,United States,94821628170.0,1999.0
2025,UPST,Upstart Holdings Inc. Common stock,Finance,Finance: Consumer Services,United States,4601209904.0,2020.0
2025,UPWK,Upwork Inc. Common Stock,Technology,EDP Services,United States,1850378341.0,2018.0
2025,URBN,Urban Outfitters Inc. Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores,United States,4781800047.0,1993.0
2025,URGN,UroGen Pharma Ltd. Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations,Israel,527780330.0,2017.0
2025,URI,United Rentals Inc. Common Stock,Consumer Discretionary,Diversified Commercial Services,United States,42183160740.0,1997.0
2025,USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,Utilities,Natural Gas Distribution,United States,3176808086.0,2013.0
2025,USB,U.S. Bancorp Common Stock,Finance,Major Banks,United States,67433934593.0,
2025,USCB,USCB Financial Holdings Inc. Class A Common Stock,Finance,Major Banks,United States,375593158.0,2021.0
2025,USFD,US Foods Holding Corp. Common Stock,Consumer Discretionary,Food Distributors,United States,15039140402.0,2016.0
2025,USLM,United States Lime & Minerals Inc. Common Stock,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),United States,2579592614.0,
2025,USM,United States Cellular Corporation Common Stock,Telecommunications,Telecommunications Equipment,United States,5945750000.0,1988.0
2025,USNA,USANA Health Sciences Inc. Common Stock,Health Care, Medicinal Chemicals and Botanical Products ,United States,532351452.0,
2025,USPH,U.S. Physical Therapy Inc. Common Stock,Health Care,Medical/Nursing Services,United States,1109904798.0,1992.0
2025,UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,Finance,Investment Managers,United States,0.0,2004.0
2025,UTHR,United Therapeutics Corporation Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,13833848760.0,1999.0
2025,UTI,Universal Technical Institute Inc Common Stock,Real Estate,Other Consumer Services,United States,1440850342.0,2003.0
2025,UTL,UNITIL Corporation Common Stock,Utilities,Power Generation,United States,918036257.0,1985.0
2025,UTMD,Utah Medical Products Inc. Common Stock,Health Care,Medical/Dental Instruments,United States,186144604.0,
2025,UTZ,Utz Brands Inc Class A Common Stock ,Consumer Staples,Packaged Foods,United States,1996713704.0,2018.0
2025,UUUU,Energy Fuels Inc Ordinary Shares (Canada),Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Canada,662008599.0,
2025,UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,Finance,Property-Casualty Insurers,United States,641989578.0,
2025,UVSP,Univest Financial Corporation Common Stock,Finance,Major Banks,United States,848588952.0,
2025,UVV,Universal Corporation Common Stock,Industrials,Farming/Seeds/Milling,United States,1393411713.0,
2025,UWMC,UWM Holdings Corporation Class A Common Stock,Finance,Finance: Consumer Services,United States,9094372048.0,
2025,V,Visa Inc.,Consumer Discretionary,Business Services,United States,649961972825.0,
2025,VABK,Virginia National Bankshares Corporation Common Stock,Finance,Major Banks,United States,201140654.0,
2025,VAC,Marriott Vacations Worldwide Corporation Common Stock,Finance,Real Estate,United States,2329931642.0,
2025,VAL,Valaris Limited Common Shares,Energy,Oil & Gas Production,United States,2868284234.0,2021.0
2025,VALU,Value Line Inc. Common Stock,Finance,Investment Managers,United States,361480781.0,1983.0
2025,VATE,INNOVATE Corp. Common Stock,Industrials,Metal Fabrications,United States,109936832.0,
2025,VBTX,Veritex Holdings Inc. Common Stock,Finance,Major Banks,United States,1352474581.0,2014.0
2025,VC,Visteon Corporation Common Stock,Consumer Discretionary,Auto Parts:O.E.M.,United States,2160210129.0,
2025,VCEL,Vericel Corporation Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,2302097998.0,
2025,VCTR,Victory Capital Holdings Inc. Class A Common Stock,Finance,Investment Managers,United States,3807623502.0,2018.0
2025,VCYT,Veracyte Inc. Common Stock,Health Care,Medical Specialities,United States,2424082409.0,2013.0
2025,VECO,Veeco Instruments Inc. Common Stock,Technology,Industrial Machinery/Components,United States,1211438561.0,1994.0
2025,VEEV,Veeva Systems Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,United States,38637055579.0,2013.0
2025,VEL,Velocity Financial Inc. Common Stock,Finance,Finance: Consumer Services,United States,637110165.0,2020.0
2025,VEON,VEON Ltd. ADS,Telecommunications,Telecommunications Equipment,Netherlands,3402510842.0,
2025,VERA,Vera Therapeutics Inc. Class A Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,1690604651.0,2021.0
2025,VERI,Veritone Inc. Common Stock,Technology,EDP Services,United States,104782428.0,2017.0
2025,VERV,Verve Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,468841655.0,2021.0
2025,VERX,Vertex Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,United States,5672445177.0,2020.0
2025,VET,Vermilion Energy Inc. Common (Canada),Energy,Oil & Gas Production,Canada,1281621000.0,
2025,VFC,V.F. Corporation Common Stock,Consumer Discretionary,Apparel,United States,6416273338.0,
2025,VGAS,Verde Clean Fuels Inc. Class A Common Stock,Industrials,Major Chemicals,United States,113135162.0,2021.0
2025,VHI,Valhi Inc. Common Stock,Industrials,Major Chemicals,United States,483275064.0,
2025,VIAV,Viavi Solutions Inc. Common Stock,Technology,Semiconductors,United States,2530145738.0,
2025,VICI,VICI Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,33676091815.0,2018.0
2025,VICR,Vicor Corporation Common Stock,Technology,Industrial Machinery/Components,United States,2287588102.0,
2025,VIGL,Vigil Neuroscience Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,88209199.0,2022.0
2025,VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,Consumer Discretionary,Catalog/Specialty Distribution,China,8947999913.0,2012.0
2025,VIR,Vir Biotechnology Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,914745718.0,2019.0
2025,VIRT,Virtu Financial Inc. Class A Common Stock,Finance,Investment Bankers/Brokers/Service,United States,5841475243.0,2015.0
2025,VITL,Vital Farms Inc. Common Stock,Consumer Staples,Packaged Foods,United States,1339675584.0,2020.0
2025,VKTX,Viking Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,2933035249.0,2015.0
2025,VLGEA,Village Super Market Inc. Class A Common Stock,Consumer Staples,Food Chains,United States,530884944.0,
2025,VLO,Valero Energy Corporation Common Stock,Energy,Integrated oil Companies,United States,41964454856.0,
2025,VLTO,Veralto Corp Common Stock ,Industrials,Electrical Products,United States,24232732541.0,2023.0
2025,VLY,Valley National Bancorp Common Stock,Finance,Major Banks,United States,5031276540.0,
2025,VMC,Vulcan Materials Company (Holding Company) Common Stock,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),United States,31381328636.0,
2025,VMD,Viemed Healthcare Inc. Common Shares,Health Care,Misc Health and Biotechnology Services,United States,281487043.0,
2025,VMEO,Vimeo Inc. Common Stock,Technology,Computer Software: Programming Data Processing,United States,903387250.0,
2025,VMI,Valmont Industries Inc. Common Stock,Industrials,Metal Fabrications,United States,5997616293.0,
2025,VNDA,Vanda Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,268253802.0,2006.0
2025,VNET,VNET Group Inc. American Depositary Shares,Technology,Computer Software: Programming Data Processing,China,2405365309.0,2011.0
2025,VNO,Vornado Realty Trust Common Stock,Real Estate,Real Estate Investment Trusts,United States,7194916066.0,
2025,VNOM,Viper Energy Inc. Class A Common Stock,Energy,Oil & Gas Production,United States,9730033205.0,2014.0
2025,VNT,Vontier Corporation Common Stock ,Industrials,Industrial Machinery/Components,United States,4987398000.0,2020.0
2025,VOR,Vor Biopharma Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),United States,95611315.0,2021.0
2025,VOXX,VOXX International Corporation Class A Common Stock,Technology,Electronic Components,United States,168959018.0,
2025,VOYA,Voya Financial Inc. Common Stock,Finance,Life Insurance,United States,6629523693.0,2013.0
2025,VPG,Vishay Precision Group Inc. Common Stock,Technology,Electrical Products,United States,328384312.0,
2025,VRA,Vera Bradley Inc. Common Stock,Consumer Discretionary,Apparel,United States,66543506.0,2010.0
2025,VRCA,Verrica Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,40153747.0,2018.0
2025,VRDN,Viridian Therapeutics Inc. Common Stock,Health Care,Medical Specialities,United States,1195384217.0,2014.0
2025,VRE,Veris Residential Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,1553267356.0,
2025,VREX,Varex Imaging Corporation Common Stock,Technology,Industrial Machinery/Components,United States,495224000.0,
2025,VRN,Veren Inc. Common shares,Energy,Oil & Gas Production,Canada,4132868669.0,
2025,VRNS,Varonis Systems Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,4692216004.0,2014.0
2025,VRNT,Verint Systems Inc. Common Stock,Technology,EDP Services,United States,1163851089.0,2010.0
2025,VRRM,Verra Mobility Corporation Class A Common Stock,Consumer Discretionary,Transportation Services,United States,3319552122.0,2017.0
2025,VRSK,Verisk Analytics Inc. Common Stock,Technology,EDP Services,United States,41646590627.0,2009.0
2025,VRSN,VeriSign Inc. Common Stock,Technology,EDP Services,United States,24098404000.0,1998.0
2025,VRT,Vertiv Holdings LLC Class A Common Stock,Technology,Industrial Machinery/Components,United States,29060792342.0,2018.0
2025,VRTS,Virtus Investment Partners Inc. Common Stock,Finance,Investment Managers,United States,1220572606.0,
2025,VRTX,Vertex Pharmaceuticals Incorporated Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,129049748666.0,1991.0
2025,VSAT,ViaSat Inc. Common Stock,Technology,Radio And Television Broadcasting And Communications Equipment,United States,1481006274.0,1996.0
2025,VSCO,Victorias Secret & Co. Common Stock ,Consumer Discretionary,Clothing/Shoe/Accessory Stores,United States,1538327486.0,2021.0
2025,VSEC,VSE Corporation Common Stock,Consumer Discretionary,Military/Government/Technical,United States,2528320720.0,
2025,VSH,Vishay Intertechnology Inc. Common Stock,Technology,Electrical Products,United States,2254479360.0,
2025,VST,Vistra Corp. Common Stock,Utilities,Electric Utilities: Central,United States,40441752127.0,
2025,VSTS,Vestis Corporation Common Stock,,,United States,1346435075.0,2023.0
2025,VTLE,Vital Energy Inc. Common Stock par value $0.01 per share,Energy,Oil & Gas Production,United States,1830150358.0,2011.0
2025,VTOL,Bristow Group Inc. Common Stock,Consumer Discretionary,Transportation Services,United States,931971600.0,
2025,VTR,Ventas Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,29712404441.0,
2025,VTRS,Viatris Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,10552208541.0,
2025,VTS,Vitesse Energy Inc. Common Stock,Energy,Oil & Gas Production,United States,953272486.0,2023.0
2025,VTYX,Ventyx Biosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,United States,87489966.0,2021.0
2025,VUZI,Vuzix Corporation Common Stock,Technology,Radio And Television Broadcasting And Communications Equipment,United States,172307858.0,
